Platform,Year_of_Release,GDP,Region,Sales,Critic_Score
Wii,2009.0,2355526835118.4424,Others,0.02,77.0
GBA,2003.0,1394694683199.861,Others,0.0,59.0
XB,2005.0,1747292325451.415,Others,0.01,88.0
PS2,2004.0,1588733094786.104,Others,0.03,64.0
PS3,2012.0,3049753980920.237,Others,0.02,70.0
PS4,2016.0,3105128202426.3135,Others,0.04,68.0
Wii,2009.0,2355526835118.4424,Others,0.02,64.0
PS2,2002.0,1233682048587.4895,Others,0.03,78.0
X360,2013.0,3170030538301.475,Others,0.02,75.0
X360,2010.0,2626931214882.3496,Others,0.02,53.0
PS3,2012.0,3049753980920.237,Others,0.0,74.0
X360,2013.0,3170030538301.475,Others,0.02,54.0
PS3,2013.0,3170030538301.475,Others,0.04,80.0
PS3,2007.0,2217611963590.1714,Others,0.03,78.0
DS,2006.0,1926704317396.4202,Others,0.01,71.0
X360,2008.0,2482841487635.827,Others,0.03,47.0
X360,2005.0,1747292325451.415,Others,0.02,80.0
DS,2005.0,1747292325451.415,Others,0.02,58.0
GBA,2002.0,1233682048587.4895,Others,0.0,49.0
XB,2002.0,1233682048587.4895,Others,0.01,79.0
PS2,2004.0,1588733094786.104,Others,0.03,77.0
PS2,2003.0,1394694683199.861,Others,0.03,58.0
DS,2008.0,2482841487635.827,Others,0.02,46.0
GBA,2002.0,1233682048587.4895,Others,0.0,87.0
PS2,2001.0,1185979173430.1704,Others,0.03,73.0
DS,2006.0,1926704317396.4202,Others,0.02,63.0
XB,2004.0,1588733094786.104,Others,0.01,77.0
DS,2004.0,1588733094786.104,Others,0.02,68.0
GC,2004.0,1588733094786.104,Others,0.01,89.0
DS,2004.0,1588733094786.104,Others,0.01,73.0
GBA,2001.0,1185979173430.1704,Others,0.0,84.0
XB,2003.0,1394694683199.861,Others,0.01,77.0
PC,2006.0,1926704317396.4202,Others,0.04,94.0
DS,2005.0,1747292325451.415,Others,0.02,79.0
PS2,2006.0,1926704317396.4202,Others,0.03,56.0
DS,2007.0,2217611963590.1714,Others,0.02,71.0
GC,2002.0,1233682048587.4895,Others,0.01,81.0
PSP,2007.0,2217611963590.1714,Others,0.07,74.0
PS2,2000.0,1188227207726.2212,Others,0.03,46.0
X360,2008.0,2482841487635.827,Others,0.02,69.0
XB,2005.0,1747292325451.415,Others,0.01,52.0
PS3,2008.0,2482841487635.827,Others,0.02,65.0
X360,2012.0,3049753980920.237,Others,0.02,52.0
PS2,2003.0,1394694683199.861,Others,0.03,56.0
XB,2002.0,1233682048587.4895,Others,0.01,64.0
Wii,2009.0,2355526835118.4424,Others,0.02,69.0
PC,2010.0,2626931214882.3496,Others,0.05,62.0
XB,2003.0,1394694683199.861,Others,0.01,80.0
Wii,2009.0,2355526835118.4424,Others,0.02,64.0
PS3,2007.0,2217611963590.1714,Others,0.03,86.0
3DS,2015.0,3073635861048.565,Others,0.02,67.0
PS3,2007.0,2217611963590.1714,Others,0.03,71.0
PS,1996.0,1126304675449.5803,Others,0.02,93.0
PC,2011.0,2962212841406.1377,Others,0.03,76.0
PS,2001.0,1185979173430.1704,Others,0.02,30.0
X360,2006.0,1926704317396.4202,Others,0.02,53.0
PS4,2016.0,3105128202426.3135,Others,0.04,59.0
PS3,2011.0,2962212841406.1377,Others,0.03,57.0
XB,2004.0,1588733094786.104,Others,0.01,73.0
GBA,2001.0,1185979173430.1704,Others,0.01,88.0
GC,2005.0,1747292325451.415,Others,0.01,71.0
GC,2003.0,1394694683199.861,Others,0.01,71.0
X360,2007.0,2217611963590.1714,Others,0.02,85.0
GBA,2001.0,1185979173430.1704,Others,0.0,48.0
PS2,2002.0,1233682048587.4895,Others,0.03,83.0
PS3,2010.0,2626931214882.3496,Others,0.05,42.0
XB,2005.0,1747292325451.415,Others,0.01,79.0
PC,2015.0,3073635861048.565,Others,0.02,72.0
XB,2004.0,1588733094786.104,Others,0.01,68.0
PS,2000.0,1188227207726.2212,Others,0.02,53.0
DS,2007.0,2217611963590.1714,Others,0.02,49.0
XB,2003.0,1394694683199.861,Others,0.01,74.0
PS3,2009.0,2355526835118.4424,Others,0.03,65.0
DS,2010.0,2626931214882.3496,Others,0.02,64.0
X360,2007.0,2217611963590.1714,Others,0.02,78.0
X360,2006.0,1926704317396.4202,Others,0.02,65.0
PS3,2014.0,3264806592357.4487,Others,0.03,78.0
DS,2009.0,2355526835118.4424,Others,0.01,36.0
X360,2008.0,2482841487635.827,Others,0.03,62.0
PC,2013.0,3170030538301.475,Others,0.02,76.0
PS2,2008.0,2482841487635.827,Others,0.03,38.0
GC,2003.0,1394694683199.861,Others,0.01,81.0
XB,2005.0,1747292325451.415,Others,0.01,75.0
Wii,2008.0,2482841487635.827,Others,0.02,63.0
PS3,2013.0,3170030538301.475,Others,0.04,69.0
PS2,2003.0,1394694683199.861,Others,0.03,87.0
Wii,2007.0,2217611963590.1714,Others,0.02,57.0
PSP,2009.0,2355526835118.4424,Others,0.05,63.0
X360,2006.0,1926704317396.4202,Others,0.02,70.0
X360,2008.0,2482841487635.827,Others,0.02,56.0
PS2,2005.0,1747292325451.415,Others,0.01,64.0
X360,2008.0,2482841487635.827,Others,0.02,57.0
X360,2011.0,2962212841406.1377,Others,0.02,57.0
PC,2011.0,2962212841406.1377,Others,0.03,83.0
PS2,2008.0,2482841487635.827,Others,0.03,43.0
XB,2005.0,1747292325451.415,Others,0.01,70.0
PS,1999.0,1149533093008.4255,Others,0.02,89.0
PS2,2006.0,1926704317396.4202,Others,0.03,51.0
GC,2005.0,1747292325451.415,Others,0.01,55.0
PS2,2007.0,2217611963590.1714,Others,0.03,67.0
X360,2007.0,2217611963590.1714,Others,0.02,65.0
PS3,2008.0,2482841487635.827,Others,0.02,59.0
DS,2009.0,2355526835118.4424,Others,0.02,50.0
Wii,2009.0,2355526835118.4424,Others,0.02,53.0
PSP,2009.0,2355526835118.4424,Others,0.02,83.0
PS3,2007.0,2217611963590.1714,Others,0.02,74.0
PS2,2004.0,1588733094786.104,Others,0.03,77.0
PS3,2009.0,2355526835118.4424,Others,0.04,80.0
GC,2005.0,1747292325451.415,Others,0.01,82.0
GBA,2002.0,1233682048587.4895,Others,0.0,63.0
PS3,2010.0,2626931214882.3496,Others,0.05,56.0
X360,2012.0,3049753980920.237,Others,0.02,39.0
X360,2012.0,3049753980920.237,Others,0.02,58.0
PC,2016.0,3105128202426.3135,Others,0.02,88.0
Wii,2010.0,2626931214882.3496,Others,0.02,62.0
PS4,2015.0,3073635861048.565,Others,0.04,63.0
GC,2002.0,1233682048587.4895,Others,0.01,71.0
XOne,2015.0,3073635861048.565,Others,0.02,64.0
GBA,2004.0,1588733094786.104,Others,0.01,66.0
PSV,2013.0,3170030538301.475,Others,0.06,75.0
PS2,2006.0,1926704317396.4202,Others,0.03,43.0
PC,2012.0,3049753980920.237,Others,0.04,79.0
3DS,2015.0,3073635861048.565,Others,0.02,79.0
Wii,2010.0,2626931214882.3496,Others,0.02,51.0
XOne,2014.0,3264806592357.4487,Others,0.02,80.0
X360,2006.0,1926704317396.4202,Others,0.02,78.0
PS4,2014.0,3264806592357.4487,Others,0.04,57.0
3DS,2013.0,3170030538301.475,Others,0.02,68.0
PS,2000.0,1188227207726.2212,Others,0.02,48.0
PSP,2005.0,1747292325451.415,Others,0.02,80.0
XOne,2015.0,3073635861048.565,Others,0.02,76.0
PSV,2012.0,3049753980920.237,Others,0.04,82.0
PS2,2002.0,1233682048587.4895,Others,0.03,63.0
PS2,2003.0,1394694683199.861,Others,0.03,63.0
PS4,2014.0,3264806592357.4487,Others,0.03,76.0
3DS,2011.0,2962212841406.1377,Others,0.01,71.0
PS2,2005.0,1747292325451.415,Others,0.03,84.0
PSV,2011.0,2962212841406.1377,Others,0.02,67.0
GC,2005.0,1747292325451.415,Others,0.01,83.0
XB,2002.0,1233682048587.4895,Others,0.01,83.0
GBA,2005.0,1747292325451.415,Others,0.0,70.0
PS3,2008.0,2482841487635.827,Others,0.02,42.0
PC,2011.0,2962212841406.1377,Others,0.03,70.0
XB,2003.0,1394694683199.861,Others,0.01,53.0
DS,2010.0,2626931214882.3496,Others,0.02,56.0
PS3,2009.0,2355526835118.4424,Others,0.04,67.0
PSP,2009.0,2355526835118.4424,Others,0.02,64.0
XB,2003.0,1394694683199.861,Others,0.01,88.0
PS2,2005.0,1747292325451.415,Others,0.03,78.0
XB,2003.0,1394694683199.861,Others,0.01,75.0
PSP,2009.0,2355526835118.4424,Others,0.02,80.0
GC,2005.0,1747292325451.415,Others,0.01,81.0
Wii,2007.0,2217611963590.1714,Others,0.02,42.0
GC,2001.0,1185979173430.1704,Others,0.01,67.0
X360,2011.0,2962212841406.1377,Others,0.02,58.0
PC,2015.0,3073635861048.565,Others,0.02,80.0
XB,2001.0,1185979173430.1704,Others,0.01,52.0
XB,2005.0,1747292325451.415,Others,0.01,51.0
PS3,2008.0,2482841487635.827,Others,0.02,60.0
PSP,2005.0,1747292325451.415,Others,0.03,68.0
X360,2012.0,3049753980920.237,Others,0.02,71.0
GC,2004.0,1588733094786.104,Others,0.01,70.0
DS,2006.0,1926704317396.4202,Others,0.01,75.0
PS2,2002.0,1233682048587.4895,Others,0.03,83.0
XOne,2016.0,3105128202426.3135,Others,0.03,77.0
XB,2003.0,1394694683199.861,Others,0.01,81.0
X360,2009.0,2355526835118.4424,Others,0.02,60.0
GC,2005.0,1747292325451.415,Others,0.01,61.0
GBA,2005.0,1747292325451.415,Others,0.0,64.0
PC,2010.0,2626931214882.3496,Others,0.05,81.0
PSP,2006.0,1926704317396.4202,Others,0.01,53.0
PS2,2008.0,2482841487635.827,Others,0.03,61.0
DS,2008.0,2482841487635.827,Others,0.02,50.0
X360,2011.0,2962212841406.1377,Others,0.03,63.0
3DS,2015.0,3073635861048.565,Others,0.01,77.0
XOne,2013.0,3170030538301.475,Others,0.02,73.0
DS,2007.0,2217611963590.1714,Others,0.01,70.0
XB,2001.0,1185979173430.1704,Others,0.01,59.0
DS,2007.0,2217611963590.1714,Others,0.02,72.0
DS,2008.0,2482841487635.827,Others,0.03,63.0
GBA,2004.0,1588733094786.104,Others,0.0,68.0
DS,2008.0,2482841487635.827,Others,0.01,71.0
X360,2011.0,2962212841406.1377,Others,0.02,53.0
Wii,2008.0,2482841487635.827,Others,0.01,62.0
XOne,2016.0,3105128202426.3135,Others,0.02,87.0
PS2,2003.0,1394694683199.861,Others,0.03,46.0
Wii,2010.0,2626931214882.3496,Others,0.02,75.0
PSP,2007.0,2217611963590.1714,Others,0.02,49.0
PS2,2004.0,1588733094786.104,Others,0.03,85.0
PS3,2011.0,2962212841406.1377,Others,0.03,50.0
PSP,2007.0,2217611963590.1714,Others,0.07,57.0
PS3,2007.0,2217611963590.1714,Others,0.03,67.0
PSP,2005.0,1747292325451.415,Others,0.02,63.0
X360,2009.0,2355526835118.4424,Others,0.02,59.0
PS3,2012.0,3049753980920.237,Others,0.04,65.0
XB,2006.0,1926704317396.4202,Others,0.01,77.0
PS4,2013.0,3170030538301.475,Others,0.04,43.0
X360,2009.0,2355526835118.4424,Others,0.02,42.0
PS3,2012.0,3049753980920.237,Others,0.03,53.0
WiiU,2016.0,3105128202426.3135,Others,0.02,69.0
Wii,2008.0,2482841487635.827,Others,0.01,51.0
X360,2011.0,2962212841406.1377,Others,0.02,47.0
X360,2011.0,2962212841406.1377,Others,0.02,53.0
X360,2013.0,3170030538301.475,Others,0.02,80.0
PS3,2011.0,2962212841406.1377,Others,0.03,62.0
PS3,2010.0,2626931214882.3496,Others,0.04,46.0
PSP,2009.0,2355526835118.4424,Others,0.05,70.0
Wii,2010.0,2626931214882.3496,Others,0.02,56.0
X360,2009.0,2355526835118.4424,Others,0.02,65.0
PS3,2010.0,2626931214882.3496,Others,0.01,61.0
PS2,2007.0,2217611963590.1714,Others,0.03,56.0
Wii,2009.0,2355526835118.4424,Others,0.02,74.0
X360,2009.0,2355526835118.4424,Others,0.02,62.0
PS3,2012.0,3049753980920.237,Others,0.03,73.0
PC,2011.0,2962212841406.1377,Others,0.02,72.0
PS3,2009.0,2355526835118.4424,Others,0.02,63.0
DS,2006.0,1926704317396.4202,Others,0.02,62.0
PS2,2004.0,1588733094786.104,Others,0.03,76.0
Wii,2010.0,2626931214882.3496,Others,0.02,77.0
DS,2009.0,2355526835118.4424,Others,0.02,66.0
PS4,2014.0,3264806592357.4487,Others,0.04,59.0
XB,2003.0,1394694683199.861,Others,0.01,85.0
XB,2002.0,1233682048587.4895,Others,0.01,79.0
XB,2005.0,1747292325451.415,Others,0.01,68.0
DS,2008.0,2482841487635.827,Others,0.01,63.0
DS,2005.0,1747292325451.415,Others,0.02,68.0
X360,2007.0,2217611963590.1714,Others,0.02,56.0
XB,2002.0,1233682048587.4895,Others,0.01,85.0
PS2,2004.0,1588733094786.104,Others,0.03,73.0
PS3,2013.0,3170030538301.475,Others,0.0,64.0
PSV,2012.0,3049753980920.237,Others,0.0,81.0
PSV,2013.0,3170030538301.475,Others,0.02,77.0
PS2,2001.0,1185979173430.1704,Others,0.03,35.0
PS2,2002.0,1233682048587.4895,Others,0.03,47.0
X360,2009.0,2355526835118.4424,Others,0.02,66.0
PS3,2008.0,2482841487635.827,Others,0.03,72.0
DS,2005.0,1747292325451.415,Others,0.01,88.0
GC,2002.0,1233682048587.4895,Others,0.01,75.0
GC,2003.0,1394694683199.861,Others,0.01,89.0
X360,2011.0,2962212841406.1377,Others,0.02,70.0
PS2,2003.0,1394694683199.861,Others,0.03,90.0
X360,2012.0,3049753980920.237,Others,0.02,75.0
XB,2005.0,1747292325451.415,Others,0.01,84.0
PS2,2002.0,1233682048587.4895,Others,0.03,53.0
PS,1998.0,1122895602933.9468,Others,0.02,61.0
PC,2016.0,3105128202426.3135,Others,0.02,88.0
GC,2002.0,1233682048587.4895,Others,0.01,53.0
DS,2008.0,2482841487635.827,Others,0.02,63.0
PS3,2008.0,2482841487635.827,Others,0.02,52.0
Wii,2010.0,2626931214882.3496,Others,0.02,58.0
PS,2000.0,1188227207726.2212,Others,0.02,78.0
Wii,2007.0,2217611963590.1714,Others,0.02,27.0
DS,2010.0,2626931214882.3496,Others,0.03,48.0
GBA,2005.0,1747292325451.415,Others,0.0,71.0
PS3,2008.0,2482841487635.827,Others,0.03,58.0
X360,2005.0,1747292325451.415,Others,0.02,81.0
PS3,2007.0,2217611963590.1714,Others,0.03,57.0
XB,2004.0,1588733094786.104,Others,0.01,66.0
PS3,2012.0,3049753980920.237,Others,0.04,73.0
X360,2009.0,2355526835118.4424,Others,0.02,59.0
PS2,2001.0,1185979173430.1704,Others,0.03,70.0
WiiU,2012.0,3049753980920.237,Others,0.02,57.0
PS3,2011.0,2962212841406.1377,Others,0.04,66.0
PC,2015.0,3073635861048.565,Others,0.02,79.0
PS2,2005.0,1747292325451.415,Others,0.03,74.0
PS2,2003.0,1394694683199.861,Others,0.03,55.0
Wii,2010.0,2626931214882.3496,Others,0.02,74.0
Wii,2008.0,2482841487635.827,Others,0.02,59.0
XB,2003.0,1394694683199.861,Others,0.01,82.0
XB,2003.0,1394694683199.861,Others,0.01,61.0
DS,2006.0,1926704317396.4202,Others,0.01,82.0
PS2,2006.0,1926704317396.4202,Others,0.02,87.0
3DS,2011.0,2962212841406.1377,Others,0.02,71.0
PS,1997.0,1127415841085.14,Others,0.01,86.0
Wii,2007.0,2217611963590.1714,Others,0.02,71.0
WiiU,2012.0,3049753980920.237,Others,0.02,75.0
PS4,2015.0,3073635861048.565,Others,0.04,77.0
PS2,2003.0,1394694683199.861,Others,0.03,58.0
PS2,2003.0,1394694683199.861,Others,0.03,73.0
GC,2002.0,1233682048587.4895,Others,0.01,90.0
PSP,2005.0,1747292325451.415,Others,0.02,73.0
PSP,2006.0,1926704317396.4202,Others,0.02,87.0
PSV,2014.0,3264806592357.4487,Others,0.01,82.0
PSP,2005.0,1747292325451.415,Others,0.02,79.0
PS3,2011.0,2962212841406.1377,Others,0.02,55.0
PSP,2009.0,2355526835118.4424,Others,0.02,79.0
PS2,2003.0,1394694683199.861,Others,0.03,61.0
PSV,2012.0,3049753980920.237,Others,0.04,83.0
DS,2007.0,2217611963590.1714,Others,0.02,79.0
PS2,2004.0,1588733094786.104,Others,0.03,39.0
X360,2008.0,2482841487635.827,Others,0.02,63.0
PSP,2008.0,2482841487635.827,Others,0.01,50.0
Wii,2010.0,2626931214882.3496,Others,0.02,41.0
PC,2012.0,3049753980920.237,Others,0.02,76.0
PS3,2011.0,2962212841406.1377,Others,0.02,62.0
PS2,2002.0,1233682048587.4895,Others,0.03,62.0
PS2,2002.0,1233682048587.4895,Others,0.03,55.0
DS,2008.0,2482841487635.827,Others,0.02,59.0
PS2,2003.0,1394694683199.861,Others,0.03,61.0
PS3,2013.0,3170030538301.475,Others,0.03,64.0
X360,2014.0,3264806592357.4487,Others,0.02,64.0
PS2,2002.0,1233682048587.4895,Others,0.03,51.0
PS2,2005.0,1747292325451.415,Others,0.03,74.0
PSP,2006.0,1926704317396.4202,Others,0.02,72.0
XB,2004.0,1588733094786.104,Others,0.01,60.0
PS2,2002.0,1233682048587.4895,Others,0.03,58.0
PS2,2004.0,1588733094786.104,Others,0.03,66.0
PSP,2005.0,1747292325451.415,Others,0.02,75.0
Wii,2010.0,2626931214882.3496,Others,0.02,78.0
GC,2002.0,1233682048587.4895,Others,0.01,84.0
GBA,2001.0,1185979173430.1704,Others,0.0,79.0
PC,2012.0,3049753980920.237,Others,0.03,69.0
GC,2004.0,1588733094786.104,Others,0.01,88.0
GBA,2004.0,1588733094786.104,Others,0.0,77.0
PSV,2014.0,3264806592357.4487,Others,0.02,82.0
Wii,2011.0,2962212841406.1377,Others,0.01,42.0
PS3,2011.0,2962212841406.1377,Others,0.03,58.0
PS4,2015.0,3073635861048.565,Others,0.03,66.0
3DS,2012.0,3049753980920.237,Others,0.01,54.0
PS2,2004.0,1588733094786.104,Others,0.01,61.0
Wii,2008.0,2482841487635.827,Others,0.02,61.0
PS2,2002.0,1233682048587.4895,Others,0.02,50.0
Wii,2008.0,2482841487635.827,Others,0.02,61.0
GBA,2004.0,1588733094786.104,Others,0.0,77.0
Wii,2006.0,1926704317396.4202,Others,0.01,72.0
PS3,2009.0,2355526835118.4424,Others,0.03,68.0
DS,2008.0,2482841487635.827,Others,0.02,73.0
3DS,2011.0,2962212841406.1377,Others,0.02,69.0
DS,2006.0,1926704317396.4202,Others,0.02,76.0
PS3,2012.0,3049753980920.237,Others,0.04,47.0
DS,2006.0,1926704317396.4202,Others,0.02,80.0
GBA,2004.0,1588733094786.104,Others,0.0,66.0
PS3,2010.0,2626931214882.3496,Others,0.04,70.0
GBA,2004.0,1588733094786.104,Others,0.0,67.0
DS,2007.0,2217611963590.1714,Others,0.02,61.0
XB,2004.0,1588733094786.104,Others,0.01,77.0
GC,2002.0,1233682048587.4895,Others,0.01,47.0
PC,2015.0,3073635861048.565,Others,0.02,72.0
GC,2004.0,1588733094786.104,Others,0.01,86.0
Wii,2008.0,2482841487635.827,Others,0.02,52.0
PS3,2011.0,2962212841406.1377,Others,0.04,81.0
Wii,2010.0,2626931214882.3496,Others,0.02,46.0
DS,2007.0,2217611963590.1714,Others,0.01,49.0
DS,2007.0,2217611963590.1714,Others,0.02,56.0
Wii,2010.0,2626931214882.3496,Others,0.02,58.0
XB,2002.0,1233682048587.4895,Others,0.01,19.0
PSP,2007.0,2217611963590.1714,Others,0.05,58.0
DS,2008.0,2482841487635.827,Others,0.01,53.0
Wii,2009.0,2355526835118.4424,Others,0.01,33.0
XB,2004.0,1588733094786.104,Others,0.01,58.0
DS,2008.0,2482841487635.827,Others,0.02,69.0
PS2,2004.0,1588733094786.104,Others,0.03,66.0
GC,2001.0,1185979173430.1704,Others,0.01,66.0
PS2,2001.0,1185979173430.1704,Others,0.03,59.0
DC,2000.0,1188227207726.2212,Others,0.0,80.0
PS3,2009.0,2355526835118.4424,Others,0.02,82.0
PSP,2007.0,2217611963590.1714,Others,0.07,49.0
XOne,2016.0,3105128202426.3135,Others,0.02,88.0
PSV,2011.0,2962212841406.1377,Others,0.03,49.0
GC,2005.0,1747292325451.415,Others,0.01,70.0
PS2,2009.0,2355526835118.4424,Others,0.1,69.0
Wii,2008.0,2482841487635.827,Others,0.02,51.0
PS2,2001.0,1185979173430.1704,Others,0.03,67.0
X360,2008.0,2482841487635.827,Others,0.02,70.0
PSP,2009.0,2355526835118.4424,Others,0.01,78.0
XOne,2014.0,3264806592357.4487,Others,0.02,71.0
PC,2012.0,3049753980920.237,Others,0.03,80.0
PS2,2006.0,1926704317396.4202,Others,0.03,60.0
X360,2009.0,2355526835118.4424,Others,0.02,61.0
PS2,2003.0,1394694683199.861,Others,0.03,61.0
3DS,2014.0,3264806592357.4487,Others,0.01,58.0
PSP,2005.0,1747292325451.415,Others,0.02,72.0
DS,2008.0,2482841487635.827,Others,0.02,82.0
GBA,2003.0,1394694683199.861,Others,0.0,60.0
X360,2009.0,2355526835118.4424,Others,0.01,75.0
PS2,2002.0,1233682048587.4895,Others,0.03,60.0
Wii,2009.0,2355526835118.4424,Others,0.02,72.0
X360,2014.0,3264806592357.4487,Others,0.02,62.0
PC,2011.0,2962212841406.1377,Others,0.03,80.0
GC,2002.0,1233682048587.4895,Others,0.01,92.0
DS,2009.0,2355526835118.4424,Others,0.02,57.0
GBA,2003.0,1394694683199.861,Others,0.0,63.0
X360,2011.0,2962212841406.1377,Others,0.02,61.0
GBA,2002.0,1233682048587.4895,Others,0.0,53.0
GC,2005.0,1747292325451.415,Others,0.01,70.0
X360,2006.0,1926704317396.4202,Others,0.02,70.0
PS2,2002.0,1233682048587.4895,Others,0.03,69.0
PS3,2008.0,2482841487635.827,Others,0.01,63.0
Wii,2009.0,2355526835118.4424,Others,0.02,51.0
DS,2007.0,2217611963590.1714,Others,0.01,68.0
X360,2006.0,1926704317396.4202,Others,0.02,49.0
PS2,2001.0,1185979173430.1704,Others,0.03,67.0
PS4,2013.0,3170030538301.475,Others,0.04,47.0
PSP,2010.0,2626931214882.3496,Others,0.01,80.0
Wii,2009.0,2355526835118.4424,Others,0.02,56.0
DS,2010.0,2626931214882.3496,Others,0.02,43.0
PS2,2004.0,1588733094786.104,Others,0.03,52.0
GC,2005.0,1747292325451.415,Others,0.01,60.0
PS2,2004.0,1588733094786.104,Others,0.03,63.0
PSP,2005.0,1747292325451.415,Others,0.02,57.0
PS2,2002.0,1233682048587.4895,Others,0.01,66.0
X360,2012.0,3049753980920.237,Others,0.01,68.0
X360,2006.0,1926704317396.4202,Others,0.02,82.0
X360,2007.0,2217611963590.1714,Others,0.02,69.0
PS,1999.0,1149533093008.4255,Others,0.01,40.0
Wii,2006.0,1926704317396.4202,Others,0.02,46.0
PS2,2000.0,1188227207726.2212,Others,0.03,64.0
PS2,2004.0,1588733094786.104,Others,0.03,76.0
GBA,2002.0,1233682048587.4895,Others,0.0,61.0
PS2,2002.0,1233682048587.4895,Others,0.03,47.0
3DS,2015.0,3073635861048.565,Others,0.02,69.0
X360,2013.0,3170030538301.475,Others,0.02,68.0
PC,2004.0,1588733094786.104,Others,0.02,72.0
XB,2002.0,1233682048587.4895,Others,0.01,76.0
DS,2011.0,2962212841406.1377,Others,0.02,55.0
XB,2005.0,1747292325451.415,Others,0.01,83.0
X360,2009.0,2355526835118.4424,Others,0.02,25.0
XB,2004.0,1588733094786.104,Others,0.01,70.0
PS2,2005.0,1747292325451.415,Others,0.03,60.0
PS2,2004.0,1588733094786.104,Others,0.03,65.0
PSP,2005.0,1747292325451.415,Others,0.02,67.0
DS,2005.0,1747292325451.415,Others,0.02,84.0
PS2,2004.0,1588733094786.104,Others,0.03,85.0
X360,2009.0,2355526835118.4424,Others,0.02,76.0
PS2,2001.0,1185979173430.1704,Others,0.03,84.0
PS2,2005.0,1747292325451.415,Others,0.03,63.0
X360,2009.0,2355526835118.4424,Others,0.02,71.0
PS3,2012.0,3049753980920.237,Others,0.04,92.0
PS3,2010.0,2626931214882.3496,Others,0.04,73.0
3DS,2016.0,3105128202426.3135,Others,0.0,68.0
DS,2006.0,1926704317396.4202,Others,0.02,70.0
PS,2000.0,1188227207726.2212,Others,0.01,26.0
X360,2009.0,2355526835118.4424,Others,0.02,63.0
XB,2005.0,1747292325451.415,Others,0.01,75.0
PS3,2013.0,3170030538301.475,Others,0.02,74.0
PS2,2003.0,1394694683199.861,Others,0.03,83.0
PC,2015.0,3073635861048.565,Others,0.02,74.0
DS,2008.0,2482841487635.827,Others,0.02,54.0
PS2,2002.0,1233682048587.4895,Others,0.03,76.0
PS2,2001.0,1185979173430.1704,Others,0.02,78.0
DS,2008.0,2482841487635.827,Others,0.02,83.0
XB,2003.0,1394694683199.861,Others,0.01,65.0
PSV,2016.0,3105128202426.3135,Others,0.03,77.0
PSV,2014.0,3264806592357.4487,Others,0.02,72.0
Wii,2011.0,2962212841406.1377,Others,0.02,79.0
Wii,2007.0,2217611963590.1714,Others,0.02,60.0
PS4,2014.0,3264806592357.4487,Others,0.04,83.0
Wii,2009.0,2355526835118.4424,Others,0.02,67.0
DS,2008.0,2482841487635.827,Others,0.02,78.0
X360,2008.0,2482841487635.827,Others,0.01,63.0
GC,2003.0,1394694683199.861,Others,0.01,47.0
3DS,2012.0,3049753980920.237,Others,0.02,69.0
Wii,2009.0,2355526835118.4424,Others,0.01,80.0
PS3,2008.0,2482841487635.827,Others,0.03,61.0
PS3,2009.0,2355526835118.4424,Others,0.03,43.0
PSP,2010.0,2626931214882.3496,Others,0.04,74.0
PSP,2005.0,1747292325451.415,Others,0.02,37.0
X360,2007.0,2217611963590.1714,Others,0.02,67.0
PS2,2002.0,1233682048587.4895,Others,0.03,81.0
XB,2004.0,1588733094786.104,Others,0.01,64.0
PS2,2001.0,1185979173430.1704,Others,0.03,85.0
PS2,2008.0,2482841487635.827,Others,0.03,69.0
X360,2007.0,2217611963590.1714,Others,0.01,38.0
XB,2005.0,1747292325451.415,Others,0.01,65.0
XOne,2014.0,3264806592357.4487,Others,0.02,53.0
GBA,2003.0,1394694683199.861,Others,0.0,57.0
XB,2002.0,1233682048587.4895,Others,0.01,88.0
GC,2001.0,1185979173430.1704,Others,0.01,79.0
X360,2009.0,2355526835118.4424,Others,0.02,55.0
GC,2002.0,1233682048587.4895,Others,0.01,91.0
PS3,2013.0,3170030538301.475,Others,0.04,71.0
PSP,2009.0,2355526835118.4424,Others,0.02,51.0
PSV,2014.0,3264806592357.4487,Others,0.01,74.0
PS3,2011.0,2962212841406.1377,Others,0.03,74.0
PS2,2000.0,1188227207726.2212,Others,0.03,64.0
Wii,2007.0,2217611963590.1714,Others,0.01,76.0
PS2,2005.0,1747292325451.415,Others,0.03,78.0
X360,2010.0,2626931214882.3496,Others,0.02,40.0
Wii,2011.0,2962212841406.1377,Others,0.01,81.0
PS,2000.0,1188227207726.2212,Others,0.01,28.0
3DS,2016.0,3105128202426.3135,Others,0.02,77.0
Wii,2010.0,2626931214882.3496,Others,0.02,53.0
DS,2008.0,2482841487635.827,Others,0.02,39.0
X360,2007.0,2217611963590.1714,Others,0.02,67.0
X360,2009.0,2355526835118.4424,Others,0.01,68.0
PS2,2005.0,1747292325451.415,Others,0.03,68.0
PC,2013.0,3170030538301.475,Others,0.02,64.0
XB,2002.0,1233682048587.4895,Others,0.01,80.0
PSP,2005.0,1747292325451.415,Others,0.02,78.0
PS2,2002.0,1233682048587.4895,Others,0.03,89.0
X360,2011.0,2962212841406.1377,Others,0.01,82.0
GBA,2001.0,1185979173430.1704,Others,0.0,82.0
PS4,2015.0,3073635861048.565,Others,0.03,32.0
PSP,2010.0,2626931214882.3496,Others,0.02,79.0
PS2,2002.0,1233682048587.4895,Others,0.01,68.0
3DS,2011.0,2962212841406.1377,Others,0.01,54.0
